table,block
lineitem,24
lineitem,1305788
lineitem,1305791
lineitem,1305794
lineitem,1305795
lineitem,1305796
lineitem,1305797
lineitem,1305798
lineitem,1305799
lineitem,1305800
lineitem,1305801
lineitem,1305802
lineitem,1305803
lineitem,1305804
lineitem,1305805
lineitem,1305806
lineitem,1305807
lineitem,1305808
lineitem,1305809
lineitem,1305810
lineitem,1305811
lineitem,1305812
lineitem,1305813
lineitem,1305814
lineitem,1305815
lineitem,1305816
lineitem,1305817
lineitem,1305818
lineitem,1305819
lineitem,1305820
lineitem,1305821
lineitem,1305822
lineitem,1305823
lineitem,1305824
lineitem,1305825
lineitem,1305826
lineitem,1305827
lineitem,1305828
lineitem,1305829
lineitem,1305830
lineitem,1305831
lineitem,1305832
lineitem,1305833
lineitem,1305834
lineitem,1305835
lineitem,1305836
lineitem,1305837
lineitem,1305838
lineitem,1305839
lineitem,1305840
lineitem,1305841
lineitem,1305842
lineitem,1305843
lineitem,1305844
lineitem,1305845
lineitem,1305846
lineitem,1305847
lineitem,1305848
lineitem,1305849
lineitem,1305850
lineitem,1305851
lineitem,1305852
lineitem,1305853
lineitem,1305854
lineitem,1305855
lineitem,1305856
lineitem,1305857
lineitem,1305858
lineitem,1305859
lineitem,1305860
lineitem,1305861
lineitem,1305862
lineitem,1305863
lineitem,1305864
lineitem,1305865
lineitem,1305866
lineitem,1305867
lineitem,1305868
lineitem,1305869
lineitem,1305870
lineitem,1305871
lineitem,1305872
lineitem,1305873
lineitem,1305874
lineitem,1305875
lineitem,1305876
lineitem,1305877
lineitem,1305878
lineitem,1305879
lineitem,1305880
lineitem,1305881
lineitem,1305882
lineitem,1305883
lineitem,1305884
lineitem,1305885
lineitem,1305886
lineitem,1305887
pg_aggregate,0
pg_am,0
pg_amop,0
pg_amop,1
pg_amop,2
pg_amop,3
pg_amop,4
pg_amop,5
pg_amop,6
pg_amproc,0
pg_amproc,1
pg_amproc,2
pg_amproc,3
pg_amproc,4
pg_cast,0
pg_cast,1
pg_constraint,2
pg_index,0
pg_index,1
pg_index,2
pg_index,3
pg_namespace,0
pg_opclass,0
pg_opclass,1
pg_operator,0
pg_operator,1
pg_operator,2
pg_operator,3
pg_operator,4
pg_operator,5
pg_operator,6
pg_operator,7
pg_operator,8
pg_operator,9
pg_operator,10
pg_operator,11
pg_operator,12
pg_operator,13
pg_rewrite,12
pg_statistic,14
pg_statistic,17
pg_statistic,20
pg_statistic,21
pg_trigger,0
pg_ts_config,0
